Image Path,Asymmetry Score,Area,Perimeter,Circularity,Number of Colors,Sick
DermMel\train_sep\NotMelanoma\ISIC_0033356.jpg,2694840,36532,2841,0.056877545,2,0
DermMel\train_sep\Melanoma\AUG_0_9611.jpeg,1870935,11493,1517,0.062758436,2,1
DermMel\train_sep\NotMelanoma\ISIC_0029469.jpg,13867155,126843,7352,0.029489362,2,0
DermMel\train_sep\Melanoma\ISIC_0025531.jpg,14521485,91865,12516,0.007369344,2,1
DermMel\train_sep\Melanoma\ISIC_0027261.jpg,15963765,107959,7139,0.026619136,4,1
DermMel\train_sep\Melanoma\AUG_0_5827.jpeg,2077485,16453,2098,0.046972534,3,1
DermMel\train_sep\Melanoma\AUG_0_6544.jpeg,1591200,11974,1130,0.117839864,4,1
DermMel\train_sep\NotMelanoma\ISIC_0030146.jpg,5168850,30684,2794,0.049393413,3,0
DermMel\train_sep\NotMelanoma\ISIC_0031315.jpg,20861040,102900,6488,0.030718751,3,0
DermMel\train_sep\Melanoma\AUG_0_6193.jpeg,1297695,7355,972,0.097827287,3,1
DermMel\train_sep\NotMelanoma\ISIC_0025084.jpg,9478350,60386,7102,0.015044744,2,0
DermMel\train_sep\Melanoma\AUGmented_0_1007.jpeg,354705,2353,270,0.405605899,3,1
DermMel\train_sep\NotMelanoma\ISIC_0025088.jpg,6587670,71462,4776,0.039369182,2,0
DermMel\train_sep\Melanoma\AUGmented_0_1994.jpeg,760155,14097,486,0.75000477,4,1
DermMel\train_sep\Melanoma\ISIC_0024624.jpg,5080620,50394,4250,0.035059913,5,1
DermMel\train_sep\NotMelanoma\ISIC_0030041.jpg,13989300,88236,6435,0.026776794,2,0
DermMel\train_sep\Melanoma\AUG_0_9259.jpeg,2565810,29158,2387,0.064307668,5,1
DermMel\train_sep\NotMelanoma\ISIC_0025677.jpg,3814035,14957,516,0.705919135,2,0
DermMel\train_sep\Melanoma\AUG_0_4475.jpeg,3277260,22190,2413,0.047890847,5,1
DermMel\train_sep\Melanoma\AUGmented_0_300.jpeg,989145,6707,831,0.122049533,4,1
DermMel\train_sep\Melanoma\AUG_0_9284.jpeg,2260320,20386,1549,0.106767494,3,1
DermMel\train_sep\NotMelanoma\ISIC_0033908.jpg,8099310,92686,4803,0.05048924,4,0
DermMel\train_sep\NotMelanoma\ISIC_0030180.jpg,5340720,34834,1904,0.120747827,2,0
DermMel\train_sep\Melanoma\AUGmented_0_5246.jpeg,1834215,21567,1581,0.108426606,4,1
DermMel\train_sep\Melanoma\AUG_0_9777.jpeg,2501040,18528,2182,0.048902258,4,1
DermMel\train_sep\Melanoma\ISIC_0033300.jpg,5027580,59724,2856,0.09201155,3,1
DermMel\train_sep\Melanoma\AUG_0_7573.jpeg,2017560,17148,1844,0.063372597,4,1
DermMel\train_sep\Melanoma\AUG_0_6052.jpeg,889440,5188,560,0.207890085,3,1
DermMel\train_sep\NotMelanoma\ISIC_0024800.jpg,9227175,53901,9896,0.006916515,4,0
DermMel\train_sep\Melanoma\ISIC_0034242.jpg,4593060,65868,2299,0.156605279,3,1
DermMel\train_sep\NotMelanoma\ISIC_0033059.jpg,3246660,51630,1907,0.178406471,3,0
DermMel\train_sep\Melanoma\AUG_0_9581.jpeg,701760,4730,443,0.302875087,3,1
DermMel\train_sep\NotMelanoma\ISIC_0024566.jpg,13325535,80041,9970,0.010118871,3,0
DermMel\train_sep\Melanoma\AUG_0_9287.jpeg,1381845,10645,709,0.266111142,5,1
DermMel\train_sep\Melanoma\AUGmented_0_1610.jpeg,2358240,17216,2129,0.04772993,2,1
DermMel\train_sep\NotMelanoma\ISIC_0031349.jpg,14560245,113607,14712,0.006595861,2,0
DermMel\train_sep\Melanoma\AUG_0_4617.jpeg,1740630,13430,1156,0.126290362,2,1
DermMel\train_sep\NotMelanoma\ISIC_0032170.jpg,10965000,136190,15443,0.007176154,1,0
DermMel\train_sep\Melanoma\AUGmented_0_6776.jpeg,2278425,15541,2055,0.046245041,3,1
DermMel\train_sep\NotMelanoma\ISIC_0025802.jpg,3237990,18010,1343,0.125479145,2,0
DermMel\train_sep\Melanoma\AUG_0_4787.jpeg,1446360,10134,872,0.167478011,3,1
DermMel\train_sep\NotMelanoma\ISIC_0032283.jpg,7909080,61864,5277,0.027917317,4,0
DermMel\train_sep\Melanoma\AUGmented_0_5478.jpeg,1072020,6982,791,0.140228646,3,1
DermMel\train_sep\Melanoma\AUG_0_5382.jpeg,85935,1251,191,0.430923759,2,1
DermMel\train_sep\Melanoma\AUG_0_5357.jpeg,346800,7368,413,0.542824421,3,1
DermMel\train_sep\Melanoma\AUG_0_7908.jpeg,2310045,17861,1731,0.074906844,3,1
DermMel\train_sep\Melanoma\AUGmented_0_9352.jpeg,2331975,12965,2005,0.040527856,3,1
DermMel\train_sep\NotMelanoma\ISIC_0033558.jpg,11639730,47636,1917,0.162892439,3,0
DermMel\train_sep\NotMelanoma\ISIC_0033937.jpg,4081020,71092,1516,0.3887158,3,0
DermMel\train_sep\NotMelanoma\ISIC_0026311.jpg,13265610,94620,11270,0.00936149,3,0
DermMel\train_sep\Melanoma\AUGmented_0_2128.jpeg,1100835,6447,936,0.092473189,3,1
DermMel\train_sep\Melanoma\AUG_0_9609.jpeg,1977015,18859,762,0.408148854,3,1
DermMel\train_sep\NotMelanoma\ISIC_0024744.jpg,2786895,27547,1647,0.127613604,3,0
DermMel\train_sep\NotMelanoma\ISIC_0032551.jpg,4393395,74397,1891,0.261446137,2,0
DermMel\train_sep\Melanoma\AUG_0_6533.jpeg,1592985,16121,1125,0.160065154,3,1
DermMel\train_sep\NotMelanoma\ISIC_0032406.jpg,13602975,144307,6069,0.049233758,3,0
DermMel\train_sep\NotMelanoma\ISIC_0024706.jpg,1135005,27439,750,0.612993144,3,0
DermMel\train_sep\Melanoma\AUG_0_7372.jpeg,1566720,9456,981,0.123475079,3,1
DermMel\train_sep\Melanoma\ISIC_0027100.jpg,13330890,100060,12011,0.008715896,4,1
DermMel\train_sep\NotMelanoma\ISIC_0029923.jpg,9118800,76738,4110,0.057086931,2,0
DermMel\train_sep\NotMelanoma\ISIC_0024799.jpg,2271540,24272,1651,0.111897731,6,0
DermMel\train_sep\NotMelanoma\ISIC_0026046.jpg,7683915,75707,4114,0.056210484,2,0
DermMel\train_sep\Melanoma\ISIC_0029660.jpg,3298425,33197,1735,0.138582932,4,1
DermMel\train_sep\Melanoma\AUG_0_4732.jpeg,419475,6003,468,0.344418524,2,1
DermMel\train_sep\NotMelanoma\ISIC_0031444.jpg,8812545,83639,10641,0.009282262,3,0
DermMel\train_sep\NotMelanoma\ISIC_0029625.jpg,9386805,65083,3746,0.058282998,2,0
DermMel\train_sep\NotMelanoma\ISIC_0033564.jpg,2540055,87777,2376,0.195387927,3,0
DermMel\train_sep\NotMelanoma\ISIC_0029448.jpg,2081055,32353,1620,0.154915329,6,0
DermMel\train_sep\Melanoma\AUG_0_7683.jpeg,2153220,12174,618,0.400558739,4,1
DermMel\train_sep\Melanoma\ISIC_0024767.jpg,3697755,32091,2241,0.080298864,3,1
DermMel\train_sep\NotMelanoma\ISIC_0029983.jpg,8089365,57671,3442,0.061171005,2,0
DermMel\train_sep\Melanoma\AUGmented_0_2216.jpeg,2378385,15333,2164,0.041145514,3,1
DermMel\train_sep\Melanoma\AUG_0_6346.jpeg,2339115,16083,1165,0.148910415,4,1
DermMel\train_sep\NotMelanoma\ISIC_0024655.jpg,5615100,43358,5164,0.0204318,2,0
DermMel\train_sep\Melanoma\AUG_0_5390.jpeg,95880,1666,228,0.402731099,3,1
DermMel\train_sep\Melanoma\AUG_0_9512.jpeg,1508580,14102,1466,0.08245607,2,1
DermMel\train_sep\Melanoma\AUG_0_7047.jpeg,2550765,17853,3045,0.024196162,3,1
DermMel\train_sep\NotMelanoma\ISIC_0026198.jpg,8207685,72273,5497,0.030056228,2,0
DermMel\train_sep\NotMelanoma\ISIC_0029992.jpg,4213110,25358,1358,0.172792672,3,0
DermMel\train_sep\NotMelanoma\ISIC_0031848.jpg,15908685,93247,12851,0.007095302,3,0
DermMel\train_sep\Melanoma\AUG_0_9268.jpeg,1793925,7691,772,0.162165354,4,1
DermMel\train_sep\Melanoma\AUG_0_7843.jpeg,2385525,11729,1311,0.085756188,2,1
DermMel\train_sep\NotMelanoma\ISIC_0029979.jpg,1370880,20648,803,0.402398882,3,0
DermMel\train_sep\NotMelanoma\ISIC_0029765.jpg,7058400,42612,4072,0.032294327,2,0
DermMel\train_sep\NotMelanoma\ISIC_0026324.jpg,13475475,111025,12691,0.008662414,4,0
DermMel\train_sep\NotMelanoma\ISIC_0024854.jpg,2036430,16874,691,0.444090839,6,0
DermMel\train_sep\Melanoma\AUG_0_7369.jpeg,852210,9204,696,0.238763532,3,1
DermMel\train_sep\Melanoma\AUGmented_0_6735.jpeg,2245785,12931,946,0.181576526,3,1
DermMel\train_sep\Melanoma\ISIC_0033611.jpg,4429350,60698,2828,0.095372998,4,1
DermMel\train_sep\Melanoma\ISIC_0028086.jpg,9774660,96480,10029,0.01205402,8,1
DermMel\train_sep\Melanoma\ISIC_0027560.jpg,10456785,98549,10719,0.010778381,2,1
DermMel\train_sep\Melanoma\ISIC_0027187.jpg,13798305,122201,12240,0.010249951,5,1
DermMel\train_sep\NotMelanoma\ISIC_0024837.jpg,926160,17134,641,0.524025677,4,0
DermMel\train_sep\NotMelanoma\ISIC_0025337.jpg,9967440,112138,10723,0.012255472,3,0
DermMel\train_sep\Melanoma\ISIC_0025592.jpg,5518710,81114,5953,0.028762983,3,1
DermMel\train_sep\Melanoma\AUG_0_6365.jpeg,2813670,17646,2593,0.032980034,3,1
DermMel\train_sep\NotMelanoma\ISIC_0030094.jpg,15680970,95086,8808,0.015401812,6,0
DermMel\train_sep\NotMelanoma\ISIC_0025645.jpg,9917715,95427,2645,0.171407485,2,0
DermMel\train_sep\NotMelanoma\ISIC_0032691.jpg,3611820,39596,1973,0.127822412,4,0
DermMel\train_sep\NotMelanoma\ISIC_0033847.jpg,9781800,84172,3555,0.083694766,2,0
DermMel\train_sep\Melanoma\AUGmented_0_5759.jpeg,2538525,19537,3124,0.025156238,4,1
DermMel\train_sep\Melanoma\AUG_0_5975.jpeg,2204985,15671,2217,0.040065926,3,1
DermMel\train_sep\NotMelanoma\ISIC_0033664.jpg,4782780,34178,1518,0.186385862,3,0
DermMel\train_sep\Melanoma\AUGmented_0_9593.jpeg,3094680,21728,2715,0.037041618,3,1
DermMel\train_sep\Melanoma\AUG_0_4644.jpeg,2009655,22223,1187,0.198203406,4,1
DermMel\train_sep\NotMelanoma\ISIC_0033667.jpg,7218285,49483,3737,0.044526616,2,0
DermMel\train_sep\NotMelanoma\ISIC_0025262.jpg,13309470,105448,13166,0.007644349,5,0
DermMel\train_sep\Melanoma\ISIC_0033805.jpg,684420,14316,524,0.655192594,4,1
DermMel\train_sep\Melanoma\ISIC_0033333.jpg,4116720,62438,2429,0.132985355,2,1
DermMel\train_sep\Melanoma\AUG_0_7643.jpeg,2507925,14245,2724,0.024124488,3,1
DermMel\train_sep\Melanoma\AUG_0_4949.jpeg,951405,13593,860,0.230955484,3,1
DermMel\train_sep\Melanoma\AUG_0_5231.jpeg,366945,6843,427,0.471629165,2,1
DermMel\train_sep\NotMelanoma\ISIC_0033855.jpg,9009660,94220,6999,0.024170241,2,0
DermMel\train_sep\Melanoma\AUG_0_4740.jpeg,1039890,7456,649,0.222446906,2,1
DermMel\train_sep\Melanoma\AUGmented_0_1555.jpeg,1479000,6610,777,0.137584429,3,1
DermMel\train_sep\NotMelanoma\ISIC_0030403.jpg,17478720,99726,9554,0.013729281,4,0
DermMel\train_sep\NotMelanoma\ISIC_0024619.jpg,11294205,73721,5727,0.028245334,2,0
DermMel\train_sep\NotMelanoma\ISIC_0032485.jpg,2316420,41770,1643,0.194446089,2,0
DermMel\train_sep\Melanoma\AUGmented_0_5613.jpeg,1838040,18336,746,0.414034766,4,1
DermMel\train_sep\Melanoma\AUG_0_9595.jpeg,715530,10410,772,0.219495688,5,1
DermMel\train_sep\Melanoma\AUG_0_4521.jpeg,681105,4903,501,0.245468803,4,1
DermMel\train_sep\Melanoma\ISIC_0032718.jpg,12718125,74039,4877,0.039116942,4,1
DermMel\train_sep\NotMelanoma\ISIC_0033934.jpg,6312015,76723,5365,0.033496234,3,0
DermMel\train_sep\NotMelanoma\ISIC_0025142.jpg,10505745,72475,3502,0.074261857,3,0
DermMel\train_sep\NotMelanoma\ISIC_0032654.jpg,12279780,88690,7960,0.017589698,3,0
DermMel\train_sep\NotMelanoma\ISIC_0029840.jpg,13422180,110964,12424,0.009033771,4,0
DermMel\train_sep\NotMelanoma\ISIC_0032350.jpg,4525485,24643,1175,0.224299191,2,0
DermMel\train_sep\NotMelanoma\ISIC_0025970.jpg,5789520,62376,2986,0.087911923,2,0
DermMel\train_sep\NotMelanoma\ISIC_0024366.jpg,1104660,28266,1030,0.334811039,4,0
DermMel\train_sep\NotMelanoma\ISIC_0030188.jpg,9945510,100596,8551,0.017288478,4,0
DermMel\train_sep\Melanoma\AUG_0_9668.jpeg,2211615,19309,2108,0.0546045,2,1
DermMel\train_sep\Melanoma\AUGmented_0_6042.jpeg,2516595,16759,2923,0.024649058,3,1
DermMel\train_sep\Melanoma\AUG_0_4760.jpeg,1504755,8065,1188,0.071809409,3,1
DermMel\train_sep\NotMelanoma\ISIC_0032388.jpg,9826425,77455,8882,0.012337802,7,0
DermMel\train_sep\Melanoma\AUG_0_9890.jpeg,1110015,15733,1303,0.116448145,3,1
DermMel\train_sep\Melanoma\AUG_0_6366.jpeg,2425815,16629,1530,0.089267451,2,1
DermMel\train_sep\Melanoma\AUG_0_7938.jpeg,2309535,15253,1590,0.075817749,3,1
DermMel\train_sep\NotMelanoma\ISIC_0033997.jpg,1624095,42217,2425,0.09021396,3,0
DermMel\train_sep\NotMelanoma\ISIC_0029396.jpg,9809850,68548,8851,0.010995626,3,0
DermMel\train_sep\Melanoma\AUG_0_9333.jpeg,263925,4771,337,0.527909502,2,1
DermMel\train_sep\Melanoma\AUG_0_4320.jpeg,2063970,12968,1466,0.075825438,2,1
DermMel\train_sep\NotMelanoma\ISIC_0030273.jpg,4788135,55213,3949,0.044491489,2,0
DermMel\train_sep\NotMelanoma\ISIC_0025778.jpg,5731380,46762,4742,0.026132433,3,0
DermMel\train_sep\NotMelanoma\ISIC_0029806.jpg,8040405,71059,2821,0.112207732,2,0
DermMel\train_sep\NotMelanoma\ISIC_0026417.jpg,3390735,27179,4250,0.018908866,4,0
DermMel\train_sep\Melanoma\AUG_0_4625.jpeg,1048050,7034,850,0.122341662,5,1
DermMel\train_sep\Melanoma\ISIC_0024987.jpg,7508220,61804,9039,0.009505734,7,1
DermMel\train_sep\Melanoma\AUG_0_4707.jpeg,1411935,11429,1587,0.057024862,3,1
DermMel\train_sep\NotMelanoma\ISIC_0031626.jpg,7659945,39917,2424,0.085369459,3,0
DermMel\train_sep\NotMelanoma\ISIC_0024451.jpg,5931810,100924,5377,0.043865617,2,0
DermMel\train_sep\Melanoma\AUGmented_0_8633.jpeg,465120,5182,410,0.387382109,3,1
DermMel\train_sep\Melanoma\ISIC_0029272.jpg,4911045,56867,1994,0.17972971,2,1
DermMel\train_sep\NotMelanoma\ISIC_0032241.jpg,4914870,26292,1403,0.167848763,2,0
DermMel\train_sep\NotMelanoma\ISIC_0031528.jpg,14334570,111906,15503,0.005851022,3,0
DermMel\train_sep\Melanoma\AUG_0_9492.jpeg,2606610,18102,2802,0.028973447,4,1
DermMel\train_sep\Melanoma\AUG_0_6721.jpeg,1412700,19690,967,0.264607794,3,1
DermMel\train_sep\NotMelanoma\ISIC_0033159.jpg,2609415,34591,1105,0.355998711,3,0
DermMel\train_sep\Melanoma\AUGmented_0_6781.jpeg,1461405,16773,1998,0.05279948,3,1
DermMel\train_sep\NotMelanoma\ISIC_0024774.jpg,9054795,62605,5462,0.026370326,4,0
DermMel\train_sep\NotMelanoma\ISIC_0026102.jpg,2444685,26209,769,0.556939006,2,0
DermMel\train_sep\Melanoma\AUG_0_5994.jpeg,1829880,11654,1347,0.080714152,2,1
DermMel\train_sep\Melanoma\AUG_0_4664.jpeg,1258425,5063,652,0.14966581,3,1
DermMel\train_sep\Melanoma\AUG_0_5916.jpeg,1828095,14571,1335,0.102739321,2,1
DermMel\train_sep\Melanoma\ISIC_0032192.jpg,9522975,71943,4896,0.037715128,7,1
DermMel\train_sep\Melanoma\AUG_0_7730.jpeg,2722890,14260,1784,0.056304057,3,1
DermMel\train_sep\Melanoma\AUG_0_4434.jpeg,753525,4605,361,0.444043068,3,1
DermMel\train_sep\Melanoma\AUGmented_0_1651.jpeg,3088815,22915,3626,0.021901513,3,1
DermMel\train_sep\NotMelanoma\ISIC_0029784.jpg,15372675,101605,17066,0.004383908,2,0
DermMel\train_sep\NotMelanoma\ISIC_0030057.jpg,12370050,69022,8440,0.012176221,4,0
DermMel\train_sep\NotMelanoma\ISIC_0029727.jpg,1834725,32173,1429,0.197987132,2,0
DermMel\train_sep\NotMelanoma\ISIC_0031659.jpg,10205610,72772,7606,0.01580744,4,0
DermMel\train_sep\Melanoma\AUG_0_4559.jpeg,696660,6232,429,0.425522692,2,1
DermMel\train_sep\NotMelanoma\ISIC_0032493.jpg,2983245,11699,876,0.191580099,2,0
DermMel\train_sep\NotMelanoma\ISIC_0032151.jpg,8141895,77803,5047,0.03838306,2,0
DermMel\train_sep\Melanoma\AUG_0_7848.jpeg,2047650,13404,2142,0.036711772,2,1
DermMel\train_sep\Melanoma\ISIC_0032812.jpg,6378570,87238,8492,0.01520182,4,1
DermMel\train_sep\Melanoma\ISIC_0033337.jpg,5976690,66858,5527,0.027503269,4,1
DermMel\train_sep\Melanoma\AUGmented_0_1766.jpeg,2665515,23959,1764,0.096756776,3,1
DermMel\train_sep\NotMelanoma\ISIC_0026363.jpg,2190195,22987,817,0.432760931,2,0
DermMel\train_sep\Melanoma\ISIC_0027350.jpg,10645485,71007,8689,0.011818747,4,1
DermMel\train_sep\NotMelanoma\ISIC_0025025.jpg,12845115,86205,4358,0.05703847,2,0
DermMel\train_sep\NotMelanoma\ISIC_0024953.jpg,11970720,98390,5898,0.035542771,2,0
DermMel\train_sep\NotMelanoma\ISIC_0033810.jpg,6771780,90920,6439,0.027557032,2,0
DermMel\train_sep\Melanoma\AUG_0_5295.jpeg,434520,2474,376,0.219904375,4,1
DermMel\train_sep\Melanoma\AUG_0_5297.jpeg,1357110,17130,681,0.464165656,4,1
DermMel\train_sep\NotMelanoma\ISIC_0024409.jpg,3093660,35802,2626,0.065242067,3,0
DermMel\train_sep\NotMelanoma\ISIC_0029719.jpg,3478200,58556,2134,0.161581798,4,0
DermMel\train_sep\Melanoma\AUGmented_0_8813.jpeg,652800,4882,354,0.489554577,3,1
DermMel\train_sep\Melanoma\AUGmented_0_5333.jpeg,1125060,13830,1444,0.083348475,3,1
DermMel\train_sep\NotMelanoma\ISIC_0025896.jpg,2430915,18963,951,0.263484987,2,0
DermMel\train_sep\NotMelanoma\ISIC_0026389.jpg,12740310,101062,10701,0.011090446,3,0
DermMel\train_sep\NotMelanoma\ISIC_0025209.jpg,8685810,69082,8655,0.011588857,5,0
DermMel\train_sep\NotMelanoma\ISIC_0033895.jpg,7743840,44320,2421,0.095021096,2,0
DermMel\train_sep\NotMelanoma\ISIC_0024384.jpg,10549860,54040,10109,0.006645212,2,0
DermMel\train_sep\Melanoma\ISIC_0033820.jpg,13113375,82087,9431,0.011597617,3,1
DermMel\train_sep\NotMelanoma\ISIC_0024855.jpg,6972720,64360,1600,0.315926411,4,0
DermMel\train_sep\Melanoma\AUGmented_0_2166.jpeg,460275,14473,674,0.400358112,2,1
DermMel\train_sep\NotMelanoma\ISIC_0025961.jpg,8156430,93190,8167,0.017557152,2,0
DermMel\train_sep\Melanoma\AUGmented_0_1042.jpeg,1491750,13708,1077,0.148508925,2,1
DermMel\train_sep\NotMelanoma\ISIC_0031914.jpg,2874870,23662,1491,0.133753769,2,0
DermMel\train_sep\NotMelanoma\ISIC_0032055.jpg,1227060,25664,1291,0.193500337,4,0
DermMel\train_sep\NotMelanoma\ISIC_0031833.jpg,11622900,59044,2830,0.092643033,2,0
DermMel\train_sep\Melanoma\AUG_0_6302.jpeg,1260975,9535,1031,0.11272318,4,1
DermMel\train_sep\Melanoma\AUG_0_7315.jpeg,1534335,7701,672,0.21429816,3,1
DermMel\train_sep\NotMelanoma\ISIC_0025715.jpg,3712035,20733,827,0.380943873,2,0
DermMel\train_sep\NotMelanoma\ISIC_0031316.jpg,4571895,22223,923,0.32780015,2,0
DermMel\train_sep\Melanoma\AUG_0_4772.jpeg,2567340,15992,2242,0.039979875,3,1
DermMel\train_sep\NotMelanoma\ISIC_0032468.jpg,5365965,51221,4914,0.026655548,3,0
DermMel\train_sep\Melanoma\AUGmented_0_9781.jpeg,2639250,31958,2222,0.081339472,5,1
DermMel\train_sep\Melanoma\AUGmented_0_9964.jpeg,2480130,17710,1678,0.07903956,2,1
DermMel\train_sep\Melanoma\AUG_0_4115.jpeg,770355,6989,515,0.331139087,5,1
DermMel\train_sep\NotMelanoma\ISIC_0031621.jpg,4015995,57959,1184,0.519549993,5,0
DermMel\train_sep\Melanoma\AUG_0_6543.jpeg,2452590,15552,2058,0.046142952,3,1
DermMel\train_sep\Melanoma\AUG_0_5990.jpeg,754290,11424,630,0.36169871,3,1
DermMel\train_sep\Melanoma\AUGmented_0_8790.jpeg,2370225,17147,2286,0.041233059,3,1
DermMel\train_sep\Melanoma\AUG_0_9273.jpeg,929475,12425,673,0.344727661,2,1
DermMel\train_sep\Melanoma\AUG_0_5851.jpeg,927945,6821,506,0.334777976,4,1
DermMel\train_sep\Melanoma\AUG_0_6364.jpeg,515355,5659,541,0.242971328,3,1
DermMel\train_sep\NotMelanoma\ISIC_0032436.jpg,6637395,76511,5886,0.027751932,3,0
DermMel\train_sep\Melanoma\AUG_0_4797.jpeg,799680,17038,790,0.343063327,4,1
DermMel\train_sep\Melanoma\AUG_0_4714.jpeg,962115,24799,964,0.335343556,4,1
DermMel\train_sep\Melanoma\AUG_0_5031.jpeg,1133220,11810,1166,0.109159782,5,1
DermMel\train_sep\Melanoma\ISIC_0033526.jpg,7783110,56544,4103,0.042207862,5,1
DermMel\train_sep\Melanoma\AUG_0_9260.jpeg,2419440,15894,1618,0.076293236,4,1
DermMel\train_sep\NotMelanoma\ISIC_0024723.jpg,9068310,82920,5195,0.038609845,3,0
DermMel\train_sep\NotMelanoma\ISIC_0024725.jpg,2192235,37237,1605,0.181649612,3,0
DermMel\train_sep\Melanoma\AUG_0_4924.jpeg,1791375,22027,1536,0.117322899,2,1
DermMel\train_sep\Melanoma\AUG_0_4179.jpeg,272085,7521,346,0.78946568,3,1
DermMel\train_sep\NotMelanoma\ISIC_0033253.jpg,1325235,44933,1520,0.244392629,4,0
DermMel\train_sep\Melanoma\ISIC_0029698.jpg,8578455,66887,5225,0.030787824,5,1
DermMel\train_sep\Melanoma\AUG_0_6284.jpeg,1377255,11703,951,0.162609545,6,1
DermMel\train_sep\Melanoma\ISIC_0026105.jpg,3756150,33880,2330,0.078422634,4,1
DermMel\train_sep\Melanoma\AUGmented_0_8635.jpeg,658665,7075,458,0.423843329,4,1
DermMel\train_sep\NotMelanoma\ISIC_0026308.jpg,1764345,32433,1208,0.279294972,2,0
DermMel\train_sep\Melanoma\AUG_0_5032.jpeg,1758990,8416,738,0.194179271,5,1
DermMel\train_sep\Melanoma\AUG_0_5270.jpeg,2168265,12865,2245,0.032076499,2,1
DermMel\train_sep\NotMelanoma\ISIC_0026394.jpg,2199120,27996,2047,0.083959562,2,0
DermMel\train_sep\NotMelanoma\ISIC_0029414.jpg,10288230,94382,13367,0.006637907,3,0
DermMel\train_sep\Melanoma\AUG_0_4741.jpeg,1862265,15793,1637,0.07405888,3,1
DermMel\train_sep\NotMelanoma\ISIC_0030297.jpg,12913965,104939,10178,0.012729809,4,0
DermMel\train_sep\Melanoma\ISIC_0028225.jpg,6819465,75639,3572,0.074495964,4,1
DermMel\train_sep\Melanoma\AUGmented_0_8516.jpeg,1295400,12830,1545,0.067542877,2,1
DermMel\train_sep\NotMelanoma\ISIC_0033330.jpg,1737570,21868,941,0.310341377,2,0
DermMel\train_sep\Melanoma\AUGmented_0_8595.jpeg,1706970,10308,1297,0.077002411,4,1
DermMel\train_sep\Melanoma\AUG_0_7353.jpeg,2830245,17565,2752,0.029144805,3,1
DermMel\train_sep\NotMelanoma\ISIC_0030130.jpg,17471835,127755,11247,0.012691542,4,0
DermMel\train_sep\NotMelanoma\ISIC_0032635.jpg,1289280,28940,913,0.436281538,3,0
DermMel\train_sep\NotMelanoma\ISIC_0032073.jpg,2995230,23306,1260,0.184474574,3,0
DermMel\train_sep\Melanoma\ISIC_0028860.jpg,11563740,131216,8606,0.022263527,2,1
DermMel\train_sep\Melanoma\AUGmented_0_9139.jpeg,2478600,18730,1982,0.059915659,3,1
DermMel\train_sep\Melanoma\AUG_0_7883.jpeg,1188555,8559,1115,0.086513355,3,1
DermMel\train_sep\Melanoma\AUG_0_5905.jpeg,1389495,19779,1397,0.127356578,4,1
DermMel\train_sep\Melanoma\ISIC_0032624.jpg,5851485,48743,3086,0.064317666,4,1
DermMel\train_sep\NotMelanoma\ISIC_0032343.jpg,4608360,89772,2710,0.153607416,4,0
DermMel\train_sep\NotMelanoma\ISIC_0031421.jpg,14247870,105344,10512,0.011979783,5,0
DermMel\train_sep\Melanoma\ISIC_0026897.jpg,2303415,55687,2164,0.149433914,7,1
DermMel\train_sep\NotMelanoma\ISIC_0024589.jpg,5736735,55435,6145,0.018448036,2,0
DermMel\train_sep\Melanoma\AUG_0_4696.jpeg,1275255,7977,1089,0.084526658,3,1
DermMel\train_sep\Melanoma\AUG_0_4338.jpeg,778515,14153,743,0.32216677,2,1
DermMel\train_sep\NotMelanoma\ISIC_0034079.jpg,1323960,54436,1877,0.19416347,4,0
DermMel\train_sep\Melanoma\ISIC_0033687.jpg,1708755,52701,2562,0.100895192,4,1
DermMel\train_sep\Melanoma\AUG_0_4827.jpeg,1434885,7773,1184,0.069677912,4,1
DermMel\train_sep\NotMelanoma\ISIC_0031568.jpg,8164335,81363,3537,0.081727215,2,0
DermMel\train_sep\NotMelanoma\ISIC_0024637.jpg,4126155,93173,2719,0.15837314,3,0
DermMel\train_sep\Melanoma\AUG_0_6290.jpeg,1990530,17696,810,0.338933843,2,1
DermMel\train_sep\NotMelanoma\ISIC_0029851.jpg,11573685,97977,6812,0.0265329,5,0
DermMel\train_sep\Melanoma\AUGmented_0_2441.jpeg,1524135,9659,1136,0.094055754,4,1
DermMel\train_sep\NotMelanoma\ISIC_0034197.jpg,12599550,118016,10995,0.012267619,4,0
DermMel\train_sep\Melanoma\AUGmented_0_5275.jpeg,849660,6728,393,0.547407503,4,1
DermMel\train_sep\Melanoma\AUGmented_0_9995.jpeg,1788315,12331,1470,0.071708971,3,1
DermMel\train_sep\Melanoma\AUGmented_0_2014.jpeg,1474410,7648,523,0.351361656,3,1
DermMel\train_sep\Melanoma\ISIC_0024729.jpg,3006195,31003,2257,0.076480456,4,1
DermMel\train_sep\NotMelanoma\ISIC_0032605.jpg,2884050,50324,1049,0.574690531,3,0
DermMel\train_sep\NotMelanoma\ISIC_0033511.jpg,2579835,20507,2021,0.063092737,2,0
DermMel\train_sep\Melanoma\AUG_0_9998.jpeg,1744965,15369,2222,0.039117164,2,1
DermMel\train_sep\NotMelanoma\ISIC_0032543.jpg,6085575,67805,2685,0.118190618,2,0
